451be831-364f-4ac6-ba0b-c21cd8039c99	Tana dere na	a91ab99b-dfc0-42f6-b578-e59a6f8fa739	Celestial	[{u'mbid': u'c1ffe075-b15d-4816-9013-bbd6de4dae37', u'name': u'Veena Sahasrabuddhe'}]	[]	[]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	644261	http://dunya.compmusic.upf.edu/hindustani/recording/451be831-364f-4ac6-ba0b-c21cd8039c99	https://musicbrainz.org/recording/451be831-364f-4ac6-ba0b-c21cd8039c99	1		
58dfac49-8071-4dac-ac84-54974b292524	Raga Yaman	ab33680e-f22e-43a5-9178-55206e441a01	Swarakruti	[{u'mbid': u'2df1beac-ac18-487b-8a15-ec39a04b3b8b', u'name': u'Shrinivas Joshi'}]	[]	[{u'common_name': u'Khayal', u'uuid': u'7ed81b92-aea6-4f4b-bffb-c12d80012d37', u'name': u'Khy\u0101l'}]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	588984	http://dunya.compmusic.upf.edu/hindustani/recording/58dfac49-8071-4dac-ac84-54974b292524	https://musicbrainz.org/recording/58dfac49-8071-4dac-ac84-54974b292524	1		
6609af6e-6c0e-41b5-8a5d-37334eecb979	Ae Ri Aali Piya Bina	f4fef873-abb8-4a57-924f-741e7b94e62f	Live in New Delhi	[{u'mbid': u'41bca631-75fb-4bbd-9f9b-10bf4ad8f08b', u'name': u'Rajan Mishra'}, {u'mbid': u'4c10ebcf-34aa-4425-befe-2b78b05b1d03', u'name': u'Sajan Mishra'}]	[{u'mbid': u'b1598668-1afa-4fde-a9ff-11af0e12e815', u'title': u'Ae Ri Aali Piya Bina'}]	[{u'common_name': u'Khayal', u'uuid': u'7ed81b92-aea6-4f4b-bffb-c12d80012d37', u'name': u'Khy\u0101l'}]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	566000	http://dunya.compmusic.upf.edu/hindustani/recording/6609af6e-6c0e-41b5-8a5d-37334eecb979	https://musicbrainz.org/recording/6609af6e-6c0e-41b5-8a5d-37334eecb979	1		
d503e3da-fe83-43d6-9409-c633db47aa20	Yaman	f443e7c5-1d58-4ffc-bd17-ec60aedd6de0	A Rare Treat	[{u'mbid': u'75f331df-f740-4997-9913-71c6be48594a', u'name': u'Bhimsen Joshi'}]	[{u'mbid': u'd2ecddb0-fb8c-467b-ba91-ba44fe21739a', u'title': u'Piya ki najariya jadu bhari'}]	[{u'common_name': u'Khayal', u'uuid': u'7ed81b92-aea6-4f4b-bffb-c12d80012d37', u'name': u'Khy\u0101l'}]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	497000	http://dunya.compmusic.upf.edu/hindustani/recording/d503e3da-fe83-43d6-9409-c633db47aa20	https://musicbrainz.org/recording/d503e3da-fe83-43d6-9409-c633db47aa20	1		
c6fd262d-7152-4e2d-990d-177ecc1a7af3	Hey Chandi Dukh Khandi	a3aea41c-a157-4ee2-89a7-e6a091ed286b	Rasan Piya - Volume 4	[{u'mbid': u'67ee9be8-6b94-4d37-b290-e09acbaa54f7', u'name': u'Abdul Rashid Khan'}]	[]	[]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	490851	http://dunya.compmusic.upf.edu/hindustani/recording/c6fd262d-7152-4e2d-990d-177ecc1a7af3	https://musicbrainz.org/recording/c6fd262d-7152-4e2d-990d-177ecc1a7af3	1		
2dbac2ae-9e9c-40b7-949d-7bca00c1633d	Raga Yaman	6175ae8d-e16a-40c1-8957-0a7468009cfb	The Genius of Girija Devi	[{u'mbid': u'5320b6c9-b5f0-426c-9255-c76d98e62549', u'name': u'Girija Devi'}]	[{u'mbid': u'36a6a515-ee2f-4ae7-9d8d-063dabfd12db', u'title': u'Jham Jham Ke Walani'}]	[{u'common_name': u'Khayal', u'uuid': u'7ed81b92-aea6-4f4b-bffb-c12d80012d37', u'name': u'Khy\u0101l'}]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	487138	http://dunya.compmusic.upf.edu/hindustani/recording/2dbac2ae-9e9c-40b7-949d-7bca00c1633d	https://musicbrainz.org/recording/2dbac2ae-9e9c-40b7-949d-7bca00c1633d	1		
6582306a-70a6-4c1d-8cf9-d7f33348fc97	Jaa Jaa Ray Pathikava Jaa	a3aea41c-a157-4ee2-89a7-e6a091ed286b	Rasan Piya - Volume 4	[{u'mbid': u'67ee9be8-6b94-4d37-b290-e09acbaa54f7', u'name': u'Abdul Rashid Khan'}]	[]	[]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	465516	http://dunya.compmusic.upf.edu/hindustani/recording/6582306a-70a6-4c1d-8cf9-d7f33348fc97	https://musicbrainz.org/recording/6582306a-70a6-4c1d-8cf9-d7f33348fc97	1		
a44e9df9-0509-4e7d-a4ed-7cdef3691871	Unaccompanied alap	a91ab99b-dfc0-42f6-b578-e59a6f8fa739	Celestial	[{u'mbid': u'c1ffe075-b15d-4816-9013-bbd6de4dae37', u'name': u'Veena Sahasrabuddhe'}]	[]	[]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	381965	http://dunya.compmusic.upf.edu/hindustani/recording/a44e9df9-0509-4e7d-a4ed-7cdef3691871	https://musicbrainz.org/recording/a44e9df9-0509-4e7d-a4ed-7cdef3691871	1		
3e56f548-dfa7-4476-a86b-c6cee80b6511	Bhajan: Ganesh Vandana	ff679635-f6ce-439a-b54a-34e0a8be4aed	Kaushiki	[{u'mbid': u'3ca2e2aa-c5fd-4fe7-b667-a79be92db810', u'name': u'Kaushiki Chakrabarty'}]	[]	[{u'common_name': u'Bhajan', u'uuid': u'8527215d-ca48-424b-aab4-258f34677a12', u'name': u'Bhajan'}]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	372153	http://dunya.compmusic.upf.edu/hindustani/recording/3e56f548-dfa7-4476-a86b-c6cee80b6511	https://musicbrainz.org/recording/3e56f548-dfa7-4476-a86b-c6cee80b6511	1		
e8fb1749-678c-4bbe-afae-f06a9422933a	Peeyarawa aao	a91ab99b-dfc0-42f6-b578-e59a6f8fa739	Celestial	[{u'mbid': u'c1ffe075-b15d-4816-9013-bbd6de4dae37', u'name': u'Veena Sahasrabuddhe'}]	[{u'mbid': u'5d8c5404-d642-45bd-a94a-656fbec4cd8c', u'title': u'Peeyarawa aao'}]	[]	[{u'common_name': u'Yaman kalyan', u'uuid': u'48b37bed-e847-4882-8a01-5c721e07f07d', u'name': u'Yaman kaly\u0101\u1e47'}]	48b37bed-e847-4882-8a01-5c721e07f07d	Yaman kalyāṇ	38	328677	http://dunya.compmusic.upf.edu/hindustani/recording/e8fb1749-678c-4bbe-afae-f06a9422933a	https://musicbrainz.org/recording/e8fb1749-678c-4bbe-afae-f06a9422933a	1		
